order_id,order_date,region,channel,category,product,units,unit_price_usd,discount_rate,net_sales_usd,cogs_usd,gross_profit_usd,returned
NG-02997,2025-09-26,West,Online,Kitchen,Ceramic Dinner Set,1,112,0.05,106.4,57,49.4,False
NG-02998,2025-09-26,North,Retail,Home Office,Desk Lamp,3,58,0,174,84,90,False
NG-02999,2025-09-26,North,Online,Kitchen,Ceramic Dinner Set,2,112,0,224,114,110,False
NG-03000,2025-09-27,West,Marketplace,Home Office,Ergonomic Chair,1,245,0.05,232.75,144,88.75,False
NG-03001,2025-09-27,North,Retail,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-03002,2025-09-27,East,Online,Living,Accent Cushion,1,46,0,46,20,26,False
NG-03003,2025-09-27,East,Retail,Living,Linen Throw,1,96,0,96,49,47,False
NG-03004,2025-09-27,West,Retail,Kitchen,Ceramic Dinner Set,1,112,0.15,95.2,57,38.2,False
NG-03005,2025-09-27,North,Online,Home Office,Desk Lamp,1,58,0,0,0,0,True
NG-03006,2025-09-27,West,Marketplace,Kitchen,Cast Iron Pan,1,135,0.05,128.25,80,48.25,False
NG-03007,2025-09-27,South,Retail,Everyday,Insulated Bottle,1,42,0.15,35.7,18,17.7,False
NG-03008,2025-09-28,North,Retail,Kitchen,Pour Over Kit,1,79,0.2,63.2,38,25.2,False
NG-03009,2025-09-28,South,Online,Everyday,Travel Backpack,1,129,0,129,68,61,False
NG-03010,2025-09-28,South,Online,Living,Accent Cushion,1,46,0.05,43.7,20,23.7,False
NG-03011,2025-09-28,North,Retail,Living,Oak Side Table,3,189,0.1,510.3,336,174.3,False
NG-03012,2025-09-28,North,Marketplace,Home Office,Monitor Riser,1,72,0.15,61.2,33,28.2,False
NG-03013,2025-09-28,South,Retail,Living,Linen Throw,2,96,0,192,98,94,False
NG-03014,2025-09-28,West,Retail,Living,Accent Cushion,1,46,0,46,20,26,False
NG-03015,2025-09-28,South,Online,Everyday,Canvas Tote,1,32,0.15,0,0,0,True
NG-03016,2025-09-29,West,Retail,Kitchen,Ceramic Dinner Set,1,112,0.1,0,0,0,True
NG-03017,2025-09-29,East,Marketplace,Kitchen,Cast Iron Pan,1,135,0.05,128.25,80,48.25,False
NG-03018,2025-09-29,South,Online,Kitchen,Pour Over Kit,2,79,0,158,76,82,False
NG-03019,2025-09-29,North,Online,Kitchen,Ceramic Dinner Set,1,112,0.1,100.8,57,43.8,False
NG-03020,2025-09-30,North,Online,Living,Oak Side Table,1,189,0,189,112,77,False
NG-03021,2025-09-30,South,Retail,Kitchen,Cast Iron Pan,1,135,0,135,80,55,False
NG-03022,2025-09-30,South,Retail,Living,Accent Cushion,1,46,0,46,20,26,False
NG-03023,2025-09-30,East,Online,Everyday,Travel Backpack,1,129,0,129,68,61,False
NG-03024,2025-09-30,North,Online,Living,Oak Side Table,1,189,0,189,112,77,False
NG-03025,2025-09-30,East,Online,Home Office,Monitor Riser,4,72,0,288,132,156,False
NG-03026,2025-09-30,East,Retail,Home Office,Monitor Riser,1,72,0.1,64.8,33,31.8,False
NG-03027,2025-10-01,West,Marketplace,Kitchen,Ceramic Dinner Set,2,112,0.15,190.4,114,76.4,False
NG-03028,2025-10-01,North,Retail,Living,Accent Cushion,2,46,0.2,73.6,40,33.6,False
NG-03029,2025-10-01,East,Online,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-03030,2025-10-01,North,Retail,Everyday,Canvas Tote,2,32,0,64,24,40,False
NG-03031,2025-10-01,North,Online,Kitchen,Ceramic Dinner Set,1,112,0,112,57,55,False
NG-03032,2025-10-02,South,Retail,Living,Accent Cushion,1,46,0.05,43.7,20,23.7,False
NG-03033,2025-10-02,East,Online,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-03034,2025-10-02,North,Retail,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-03035,2025-10-02,West,Retail,Living,Linen Throw,1,96,0.05,91.2,49,42.2,False
NG-03036,2025-10-02,West,Retail,Home Office,Monitor Riser,1,72,0.05,68.4,33,35.4,False
NG-03037,2025-10-03,North,Online,Living,Accent Cushion,2,46,0.2,73.6,40,33.6,False
NG-03038,2025-10-03,North,Online,Home Office,Ergonomic Chair,3,245,0.1,661.5,432,229.5,False
NG-03039,2025-10-03,North,Marketplace,Everyday,Travel Backpack,2,129,0.05,245.1,136,109.1,False
NG-03040,2025-10-03,North,Online,Living,Accent Cushion,1,46,0.1,41.4,20,21.4,False
NG-03041,2025-10-03,North,Retail,Home Office,Desk Lamp,1,58,0.05,55.1,28,27.1,False
NG-03042,2025-10-04,West,Marketplace,Home Office,Ergonomic Chair,2,245,0.05,0,0,0,True
NG-03043,2025-10-04,East,Online,Home Office,Ergonomic Chair,2,245,0.05,465.5,288,177.5,False
NG-03044,2025-10-04,East,Marketplace,Everyday,Travel Backpack,3,129,0.1,348.3,204,144.3,False
NG-03045,2025-10-04,East,Retail,Home Office,Ergonomic Chair,1,245,0,245,144,101,False
NG-03046,2025-10-04,West,Retail,Living,Linen Throw,1,96,0.2,76.8,49,27.8,False
NG-03047,2025-10-04,East,Online,Living,Oak Side Table,1,189,0.1,170.1,112,58.1,False
NG-03048,2025-10-04,North,Retail,Everyday,Insulated Bottle,2,42,0,84,36,48,False
NG-03049,2025-10-04,North,Retail,Kitchen,Ceramic Dinner Set,3,112,0,336,171,165,False
NG-03050,2025-10-04,East,Retail,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-03051,2025-10-05,South,Online,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-03052,2025-10-05,South,Retail,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-03053,2025-10-05,West,Retail,Home Office,Ergonomic Chair,1,245,0.15,208.25,144,64.25,False
NG-03054,2025-10-05,West,Retail,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-03055,2025-10-05,South,Retail,Everyday,Travel Backpack,1,129,0.1,116.1,68,48.1,False
NG-03056,2025-10-06,South,Online,Living,Linen Throw,1,96,0,96,49,47,False
NG-03057,2025-10-06,South,Marketplace,Living,Accent Cushion,1,46,0.05,43.7,20,23.7,False
NG-03058,2025-10-06,West,Online,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-03059,2025-10-06,East,Retail,Living,Accent Cushion,1,46,0.2,36.8,20,16.8,False
NG-03060,2025-10-06,South,Online,Kitchen,Pour Over Kit,1,79,0,79,38,41,False
NG-03061,2025-10-06,North,Online,Everyday,Travel Backpack,2,129,0.15,219.3,136,83.3,False
NG-03062,2025-10-06,South,Retail,Home Office,Desk Lamp,1,58,0.15,49.3,28,21.3,False
NG-03063,2025-10-07,East,Online,Everyday,Canvas Tote,2,32,0.1,57.6,24,33.6,False
NG-03064,2025-10-07,East,Retail,Kitchen,Ceramic Dinner Set,2,112,0.1,201.6,114,87.6,False
NG-03065,2025-10-07,East,Retail,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-03066,2025-10-07,North,Online,Home Office,Monitor Riser,1,72,0,72,33,39,False
NG-03067,2025-10-07,North,Retail,Everyday,Canvas Tote,1,32,0,32,12,20,False
NG-03068,2025-10-07,South,Retail,Living,Oak Side Table,1,189,0,189,112,77,False
NG-03069,2025-10-08,South,Online,Living,Linen Throw,1,96,0.2,76.8,49,27.8,False
NG-03070,2025-10-08,East,Retail,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-03071,2025-10-08,West,Online,Everyday,Canvas Tote,2,32,0.05,60.8,24,36.8,False
NG-03072,2025-10-08,East,Marketplace,Kitchen,Ceramic Dinner Set,1,112,0.1,100.8,57,43.8,False
NG-03073,2025-10-08,South,Marketplace,Living,Linen Throw,1,96,0.1,86.4,49,37.4,False
NG-03074,2025-10-08,North,Online,Everyday,Travel Backpack,3,129,0.15,328.95,204,124.95,False
NG-03075,2025-10-08,East,Online,Living,Oak Side Table,1,189,0,189,112,77,False
NG-03076,2025-10-09,East,Marketplace,Kitchen,Cast Iron Pan,1,135,0.05,128.25,80,48.25,False
NG-03077,2025-10-09,North,Online,Kitchen,Pour Over Kit,2,79,0.15,134.3,76,58.3,False
NG-03078,2025-10-09,North,Online,Everyday,Travel Backpack,4,129,0,516,272,244,False
NG-03079,2025-10-09,North,Retail,Living,Linen Throw,1,96,0.1,86.4,49,37.4,False
NG-03080,2025-10-09,West,Retail,Living,Oak Side Table,1,189,0.1,170.1,112,58.1,False
NG-03081,2025-10-09,East,Online,Everyday,Travel Backpack,1,129,0,129,68,61,False
NG-03082,2025-10-09,North,Online,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-03083,2025-10-09,East,Retail,Living,Linen Throw,1,96,0.15,81.6,49,32.6,False
NG-03084,2025-10-10,West,Retail,Everyday,Insulated Bottle,3,42,0,126,54,72,False
NG-03085,2025-10-10,East,Online,Everyday,Canvas Tote,2,32,0,64,24,40,False
NG-03086,2025-10-10,South,Marketplace,Living,Oak Side Table,2,189,0.15,321.3,224,97.3,False
NG-03087,2025-10-10,North,Online,Home Office,Monitor Riser,3,72,0,216,99,117,False
NG-03088,2025-10-10,East,Online,Living,Oak Side Table,1,189,0,189,112,77,False
NG-03089,2025-10-10,West,Retail,Living,Linen Throw,1,96,0,96,49,47,False
NG-03090,2025-10-11,South,Online,Kitchen,Ceramic Dinner Set,1,112,0.05,106.4,57,49.4,False
NG-03091,2025-10-11,East,Marketplace,Home Office,Desk Lamp,1,58,0.05,0,0,0,True
NG-03092,2025-10-11,North,Online,Living,Oak Side Table,1,189,0,189,112,77,False
NG-03093,2025-10-11,West,Retail,Living,Linen Throw,1,96,0,96,49,47,False
NG-03094,2025-10-11,East,Online,Home Office,Desk Lamp,2,58,0,116,56,60,False
NG-03095,2025-10-11,East,Online,Living,Accent Cushion,1,46,0.05,43.7,20,23.7,False
NG-03096,2025-10-11,North,Retail,Home Office,Ergonomic Chair,2,245,0.15,416.5,288,128.5,False
NG-03097,2025-10-11,West,Marketplace,Living,Accent Cushion,2,46,0.1,82.8,40,42.8,False
NG-03098,2025-10-11,South,Retail,Kitchen,Ceramic Dinner Set,1,112,0,112,57,55,False
NG-03099,2025-10-11,South,Retail,Everyday,Insulated Bottle,1,42,0.15,35.7,18,17.7,False
NG-03100,2025-10-12,North,Online,Kitchen,Cast Iron Pan,3,135,0,405,240,165,False
NG-03101,2025-10-12,South,Online,Kitchen,Ceramic Dinner Set,1,112,0.05,106.4,57,49.4,False
NG-03102,2025-10-12,West,Retail,Everyday,Canvas Tote,2,32,0.05,60.8,24,36.8,False
NG-03103,2025-10-12,South,Marketplace,Living,Accent Cushion,1,46,0.05,43.7,20,23.7,False
NG-03104,2025-10-12,West,Online,Home Office,Desk Lamp,1,58,0.15,49.3,28,21.3,False
NG-03105,2025-10-12,East,Online,Kitchen,Ceramic Dinner Set,1,112,0.1,100.8,57,43.8,False
NG-03106,2025-10-13,South,Online,Home Office,Monitor Riser,1,72,0,72,33,39,False
NG-03107,2025-10-13,North,Online,Everyday,Canvas Tote,1,32,0.1,28.8,12,16.8,False
NG-03108,2025-10-13,East,Online,Kitchen,Pour Over Kit,1,79,0,79,38,41,False
NG-03109,2025-10-13,East,Online,Living,Accent Cushion,2,46,0,92,40,52,False
NG-03110,2025-10-13,North,Online,Home Office,Ergonomic Chair,1,245,0.05,0,0,0,True
NG-03111,2025-10-13,North,Marketplace,Kitchen,Cast Iron Pan,1,135,0.15,114.75,80,34.75,False
NG-03112,2025-10-14,East,Retail,Home Office,Monitor Riser,3,72,0,216,99,117,False
NG-03113,2025-10-14,West,Online,Everyday,Travel Backpack,3,129,0.15,328.95,204,124.95,False
NG-03114,2025-10-14,East,Online,Kitchen,Pour Over Kit,1,79,0.05,75.05,38,37.05,False
NG-03115,2025-10-14,North,Retail,Kitchen,Cast Iron Pan,1,135,0,135,80,55,False
NG-03116,2025-10-14,South,Online,Everyday,Canvas Tote,4,32,0,128,48,80,False
NG-03117,2025-10-14,West,Online,Everyday,Canvas Tote,1,32,0,32,12,20,False
NG-03118,2025-10-14,North,Marketplace,Everyday,Travel Backpack,3,129,0.1,348.3,204,144.3,False
NG-03119,2025-10-15,South,Retail,Kitchen,Ceramic Dinner Set,1,112,0.15,95.2,57,38.2,False
NG-03120,2025-10-15,West,Retail,Everyday,Canvas Tote,1,32,0.15,27.2,12,15.2,False
NG-03121,2025-10-15,East,Retail,Home Office,Ergonomic Chair,1,245,0.05,232.75,144,88.75,False
NG-03122,2025-10-15,East,Retail,Living,Linen Throw,1,96,0,96,49,47,False
NG-03123,2025-10-15,North,Marketplace,Everyday,Canvas Tote,3,32,0.05,91.2,36,55.2,False
NG-03124,2025-10-16,West,Retail,Living,Linen Throw,4,96,0.05,364.8,196,168.8,False
NG-03125,2025-10-16,South,Retail,Kitchen,Pour Over Kit,1,79,0,79,38,41,False
NG-03126,2025-10-16,South,Retail,Home Office,Desk Lamp,2,58,0,116,56,60,False
NG-03127,2025-10-16,North,Retail,Living,Linen Throw,2,96,0,192,98,94,False
NG-03128,2025-10-16,North,Marketplace,Home Office,Ergonomic Chair,2,245,0.1,441.0,288,153.0,False
NG-03129,2025-10-16,North,Online,Kitchen,Pour Over Kit,1,79,0,79,38,41,False
NG-03130,2025-10-16,East,Online,Living,Accent Cushion,2,46,0,92,40,52,False
NG-03131,2025-10-17,South,Online,Living,Accent Cushion,2,46,0.05,87.4,40,47.4,False
NG-03132,2025-10-17,West,Retail,Home Office,Monitor Riser,1,72,0.05,68.4,33,35.4,False
NG-03133,2025-10-17,North,Online,Home Office,Monitor Riser,3,72,0.1,194.4,99,95.4,False
NG-03134,2025-10-17,West,Marketplace,Home Office,Monitor Riser,1,72,0.05,68.4,33,35.4,False
NG-03135,2025-10-17,South,Online,Everyday,Insulated Bottle,4,42,0,168,72,96,False
NG-03136,2025-10-17,East,Marketplace,Everyday,Canvas Tote,1,32,0.2,25.6,12,13.6,False
NG-03137,2025-10-18,East,Online,Living,Accent Cushion,1,46,0,46,20,26,False
NG-03138,2025-10-18,West,Online,Everyday,Canvas Tote,1,32,0,32,12,20,False
NG-03139,2025-10-18,East,Online,Everyday,Insulated Bottle,3,42,0,126,54,72,False
NG-03140,2025-10-18,West,Online,Home Office,Monitor Riser,2,72,0,144,66,78,False
NG-03141,2025-10-18,North,Retail,Living,Oak Side Table,2,189,0.15,321.3,224,97.3,False
NG-03142,2025-10-18,North,Online,Kitchen,Cast Iron Pan,3,135,0,405,240,165,False
NG-03143,2025-10-18,West,Online,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-03144,2025-10-19,North,Online,Living,Accent Cushion,1,46,0.15,39.1,20,19.1,False
NG-03145,2025-10-19,South,Retail,Everyday,Canvas Tote,2,32,0,64,24,40,False
NG-03146,2025-10-19,South,Online,Home Office,Monitor Riser,1,72,0.15,61.2,33,28.2,False
NG-03147,2025-10-19,South,Online,Living,Oak Side Table,1,189,0,189,112,77,False
NG-03148,2025-10-19,West,Online,Kitchen,Pour Over Kit,3,79,0,237,114,123,False
NG-03149,2025-10-19,North,Retail,Everyday,Canvas Tote,2,32,0,64,24,40,False
NG-03150,2025-10-19,West,Online,Home Office,Monitor Riser,3,72,0,216,99,117,False
NG-03151,2025-10-20,East,Online,Everyday,Canvas Tote,2,32,0,64,24,40,False
NG-03152,2025-10-20,South,Retail,Kitchen,Pour Over Kit,1,79,0.1,71.1,38,33.1,False
NG-03153,2025-10-20,North,Online,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-03154,2025-10-20,North,Retail,Living,Linen Throw,1,96,0,96,49,47,False
NG-03155,2025-10-20,South,Marketplace,Living,Linen Throw,1,96,0.05,91.2,49,42.2,False
NG-03156,2025-10-20,South,Retail,Home Office,Desk Lamp,1,58,0.1,52.2,28,24.2,False
NG-03157,2025-10-20,North,Online,Everyday,Canvas Tote,2,32,0,64,24,40,False
NG-03158,2025-10-20,South,Marketplace,Living,Linen Throw,1,96,0.05,91.2,49,42.2,False
NG-03159,2025-10-21,North,Online,Living,Oak Side Table,1,189,0,189,112,77,False
NG-03160,2025-10-21,South,Online,Home Office,Monitor Riser,1,72,0,72,33,39,False
NG-03161,2025-10-21,East,Marketplace,Kitchen,Ceramic Dinner Set,2,112,0.2,179.2,114,65.2,False
NG-03162,2025-10-21,North,Online,Living,Accent Cushion,1,46,0.15,39.1,20,19.1,False
NG-03163,2025-10-21,North,Marketplace,Home Office,Desk Lamp,1,58,0.05,55.1,28,27.1,False
NG-03164,2025-10-21,North,Retail,Everyday,Insulated Bottle,2,42,0.05,79.8,36,43.8,False
NG-03165,2025-10-21,East,Online,Living,Linen Throw,1,96,0,96,49,47,False
NG-03166,2025-10-22,South,Marketplace,Kitchen,Ceramic Dinner Set,1,112,0.05,106.4,57,49.4,False
NG-03167,2025-10-22,North,Marketplace,Everyday,Canvas Tote,1,32,0.05,30.4,12,18.4,False
NG-03168,2025-10-22,West,Online,Living,Accent Cushion,1,46,0,46,20,26,False
NG-03169,2025-10-22,North,Online,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-03170,2025-10-22,East,Retail,Home Office,Monitor Riser,1,72,0.15,61.2,33,28.2,False
NG-03171,2025-10-22,North,Online,Living,Accent Cushion,2,46,0,92,40,52,False
NG-03172,2025-10-23,North,Retail,Kitchen,Pour Over Kit,2,79,0,158,76,82,False
NG-03173,2025-10-23,North,Online,Kitchen,Pour Over Kit,1,79,0.1,71.1,38,33.1,False
NG-03174,2025-10-23,South,Online,Living,Oak Side Table,1,189,0,189,112,77,False
NG-03175,2025-10-23,North,Marketplace,Everyday,Insulated Bottle,2,42,0.05,79.8,36,43.8,False
NG-03176,2025-10-23,North,Retail,Living,Linen Throw,1,96,0.05,91.2,49,42.2,False
NG-03177,2025-10-23,South,Online,Home Office,Monitor Riser,2,72,0,144,66,78,False
NG-03178,2025-10-24,East,Retail,Home Office,Monitor Riser,1,72,0,72,33,39,False
NG-03179,2025-10-24,South,Retail,Home Office,Ergonomic Chair,1,245,0.2,196.0,144,52.0,False
NG-03180,2025-10-24,North,Online,Kitchen,Cast Iron Pan,1,135,0.15,114.75,80,34.75,False
NG-03181,2025-10-24,North,Online,Living,Linen Throw,1,96,0.1,86.4,49,37.4,False
NG-03182,2025-10-24,West,Online,Home Office,Desk Lamp,2,58,0,116,56,60,False
NG-03183,2025-10-25,North,Marketplace,Everyday,Insulated Bottle,1,42,0.05,0,0,0,True
NG-03184,2025-10-25,East,Retail,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-03185,2025-10-25,South,Marketplace,Living,Accent Cushion,2,46,0.05,87.4,40,47.4,False
NG-03186,2025-10-25,West,Online,Everyday,Insulated Bottle,1,42,0.1,37.8,18,19.8,False
NG-03187,2025-10-26,South,Online,Living,Accent Cushion,1,46,0,46,20,26,False
NG-03188,2025-10-26,North,Online,Home Office,Monitor Riser,2,72,0,144,66,78,False
NG-03189,2025-10-26,North,Online,Living,Linen Throw,1,96,0.05,91.2,49,42.2,False
NG-03190,2025-10-26,North,Online,Home Office,Ergonomic Chair,1,245,0.1,220.5,144,76.5,False
NG-03191,2025-10-26,South,Online,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-03192,2025-10-26,North,Retail,Kitchen,Cast Iron Pan,2,135,0.05,256.5,160,96.5,False
NG-03193,2025-10-26,West,Online,Everyday,Canvas Tote,1,32,0.05,30.4,12,18.4,False
NG-03194,2025-10-26,West,Retail,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-03195,2025-10-26,West,Retail,Kitchen,Ceramic Dinner Set,2,112,0,224,114,110,False
NG-03196,2025-10-27,South,Retail,Home Office,Monitor Riser,2,72,0.05,136.8,66,70.8,False
NG-03197,2025-10-27,West,Marketplace,Kitchen,Pour Over Kit,2,79,0.2,0,0,0,True
NG-03198,2025-10-27,East,Retail,Everyday,Travel Backpack,1,129,0,129,68,61,False
NG-03199,2025-10-27,West,Retail,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-03200,2025-10-27,East,Retail,Kitchen,Pour Over Kit,1,79,0,79,38,41,False
NG-03201,2025-10-28,North,Online,Living,Linen Throw,3,96,0,288,147,141,False
NG-03202,2025-10-28,East,Online,Everyday,Travel Backpack,3,129,0,387,204,183,False
NG-03203,2025-10-28,West,Retail,Living,Accent Cushion,3,46,0.15,117.3,60,57.3,False
NG-03204,2025-10-28,East,Online,Home Office,Monitor Riser,3,72,0.1,194.4,99,95.4,False
NG-03205,2025-10-28,West,Online,Living,Linen Throw,1,96,0,96,49,47,False
NG-03206,2025-10-28,East,Retail,Kitchen,Cast Iron Pan,1,135,0,135,80,55,False
NG-03207,2025-10-28,East,Online,Living,Accent Cushion,4,46,0,184,80,104,False
NG-03208,2025-10-28,South,Retail,Home Office,Monitor Riser,1,72,0,72,33,39,False
NG-03209,2025-10-29,South,Online,Living,Accent Cushion,2,46,0,92,40,52,False
NG-03210,2025-10-29,South,Online,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-03211,2025-10-29,North,Retail,Home Office,Desk Lamp,3,58,0.05,165.3,84,81.3,False
NG-03212,2025-10-29,East,Online,Living,Accent Cushion,2,46,0,92,40,52,False
NG-03213,2025-10-29,South,Retail,Kitchen,Ceramic Dinner Set,2,112,0,224,114,110,False
NG-03214,2025-10-29,South,Retail,Living,Linen Throw,1,96,0.1,86.4,49,37.4,False
NG-03215,2025-10-29,South,Marketplace,Home Office,Monitor Riser,1,72,0.05,68.4,33,35.4,False
NG-03216,2025-10-29,East,Retail,Kitchen,Pour Over Kit,1,79,0,79,38,41,False
NG-03217,2025-10-29,North,Retail,Kitchen,Ceramic Dinner Set,1,112,0,112,57,55,False
NG-03218,2025-10-29,South,Online,Everyday,Travel Backpack,1,129,0.2,103.2,68,35.2,False
NG-03219,2025-10-29,East,Retail,Kitchen,Pour Over Kit,1,79,0,79,38,41,False
NG-03220,2025-10-30,North,Online,Kitchen,Cast Iron Pan,1,135,0.05,128.25,80,48.25,False
NG-03221,2025-10-30,North,Marketplace,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-03222,2025-10-30,South,Online,Living,Accent Cushion,3,46,0,0,0,0,True
NG-03223,2025-10-30,South,Marketplace,Home Office,Ergonomic Chair,1,245,0.1,220.5,144,76.5,False
NG-03224,2025-10-30,West,Marketplace,Home Office,Monitor Riser,3,72,0.15,183.6,99,84.6,False
NG-03225,2025-10-30,North,Online,Living,Oak Side Table,2,189,0.1,340.2,224,116.2,False
NG-03226,2025-10-31,East,Retail,Living,Oak Side Table,1,189,0.15,160.65,112,48.65,False
NG-03227,2025-10-31,North,Retail,Kitchen,Pour Over Kit,2,79,0,158,76,82,False
NG-03228,2025-10-31,South,Online,Kitchen,Cast Iron Pan,1,135,0,135,80,55,False
NG-03229,2025-10-31,East,Online,Home Office,Ergonomic Chair,1,245,0,245,144,101,False
NG-03230,2025-10-31,South,Marketplace,Living,Linen Throw,1,96,0.2,76.8,49,27.8,False
NG-03231,2025-10-31,South,Retail,Living,Oak Side Table,1,189,0.05,179.55,112,67.55,False
NG-03232,2025-11-01,North,Retail,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-03233,2025-11-01,North,Retail,Kitchen,Pour Over Kit,3,79,0,237,114,123,False
NG-03234,2025-11-01,West,Marketplace,Living,Oak Side Table,2,189,0.05,359.1,224,135.1,False
NG-03235,2025-11-01,North,Online,Everyday,Insulated Bottle,3,42,0.15,107.1,54,53.1,False
NG-03236,2025-11-01,North,Marketplace,Home Office,Desk Lamp,1,58,0.05,55.1,28,27.1,False
NG-03237,2025-11-01,South,Retail,Kitchen,Cast Iron Pan,2,135,0,270,160,110,False
NG-03238,2025-11-01,East,Online,Home Office,Desk Lamp,3,58,0,174,84,90,False
NG-03239,2025-11-01,North,Retail,Kitchen,Pour Over Kit,1,79,0,79,38,41,False
NG-03240,2025-11-01,North,Marketplace,Kitchen,Ceramic Dinner Set,4,112,0.05,425.6,228,197.6,False
NG-03241,2025-11-02,West,Online,Kitchen,Cast Iron Pan,1,135,0,135,80,55,False
NG-03242,2025-11-02,East,Online,Home Office,Monitor Riser,2,72,0.1,129.6,66,63.6,False
NG-03243,2025-11-02,West,Retail,Everyday,Insulated Bottle,2,42,0.05,79.8,36,43.8,False
NG-03244,2025-11-02,East,Retail,Home Office,Ergonomic Chair,1,245,0,245,144,101,False
NG-03245,2025-11-02,West,Online,Everyday,Canvas Tote,1,32,0.05,30.4,12,18.4,False
NG-03246,2025-11-02,South,Online,Everyday,Travel Backpack,2,129,0,258,136,122,False
NG-03247,2025-11-02,West,Retail,Kitchen,Pour Over Kit,1,79,0.15,67.15,38,29.15,False
NG-03248,2025-11-02,South,Online,Home Office,Monitor Riser,1,72,0,72,33,39,False
NG-03249,2025-11-02,East,Retail,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
